"","Source","Target","Weight","Type","Modularity Class"
"921","12","161","24","Undirected","25"
"922","12","175","10","Undirected","25"
"923","12","176","14","Undirected","25"
"924","12","177","24","Undirected","25"
"925","12","179","17","Undirected","25"
"926","12","181","26","Undirected","25"
"927","12","186","33","Undirected","25"
"928","12","195","61","Undirected","25"
"929","12","196","8","Undirected","25"
"930","12","199","62","Undirected","25"
"931","12","202","75","Undirected","25"
"932","12","204","34","Undirected","25"
"933","12","211","30","Undirected","25"
"934","12","213","9","Undirected","25"
"935","12","214","11","Undirected","25"
"936","12","220","20","Undirected","25"
"937","12","221","39","Undirected","25"
"938","12","222","20","Undirected","25"
"939","12","225","16","Undirected","25"
"940","12","235","41","Undirected","25"
"941","12","236","22","Undirected","25"
"942","12","243","102","Undirected","25"
"943","12","244","15","Undirected","25"
"944","12","247","44","Undirected","25"
"945","12","248","119","Undirected","25"
"946","12","250","12","Undirected","25"
"947","12","251","23","Undirected","25"
"948","12","253","37","Undirected","25"
"949","12","255","123","Undirected","25"
"950","12","260","91","Undirected","25"
"951","12","261","10","Undirected","25"
"952","12","262","25","Undirected","25"
"953","12","264","9","Undirected","25"
"954","12","267","37","Undirected","25"
"955","12","270","42","Undirected","25"
"956","12","273","22","Undirected","25"
"957","12","274","23","Undirected","25"
"958","12","278","14","Undirected","25"
"959","12","290","29","Undirected","25"
"960","12","292","14","Undirected","25"
"961","12","293","2","Undirected","25"
"962","12","294","109","Undirected","25"
"963","12","300","34","Undirected","25"
"964","12","301","40","Undirected","25"
"965","12","304","40","Undirected","25"
"966","12","307","63","Undirected","25"
"967","12","308","48","Undirected","25"
"968","12","309","28","Undirected","25"
"969","12","310","80","Undirected","25"
"970","12","311","10","Undirected","25"
"971","12","313","53","Undirected","25"
"972","12","315","62","Undirected","25"
"973","12","317","31","Undirected","25"
"974","12","318","69","Undirected","25"
"975","12","319","22","Undirected","25"
"976","12","321","9","Undirected","25"
"977","12","322","163","Undirected","25"
"978","12","327","11","Undirected","25"
"979","12","331","17","Undirected","25"
"980","12","332","36","Undirected","25"
"981","12","335","31","Undirected","25"
"982","12","336","33","Undirected","25"
"983","12","338","70","Undirected","25"
"984","12","340","145","Undirected","25"
"985","12","342","11","Undirected","25"
"986","12","343","19","Undirected","25"
"987","12","345","18","Undirected","25"
"988","12","346","25","Undirected","25"
"989","12","348","20","Undirected","25"
"990","12","358","69","Undirected","25"
"991","12","364","16","Undirected","25"
"992","12","365","24","Undirected","25"
"993","12","372","31","Undirected","25"
"994","12","373","92","Undirected","25"
"995","12","377","22","Undirected","25"
"996","12","380","24","Undirected","25"
"997","12","381","140","Undirected","25"
"998","12","383","19","Undirected","25"
"999","12","384","274","Undirected","25"
"1000","12","389","95","Undirected","25"
"1001","12","392","33","Undirected","25"
"1002","12","393","11","Undirected","25"
"1003","12","396","33","Undirected","25"
"1004","12","401","8","Undirected","25"
"1005","12","405","54","Undirected","25"
"1006","12","407","36","Undirected","25"
"1007","12","409","58","Undirected","25"
"1008","12","411","21","Undirected","25"
"1009","12","413","20","Undirected","25"
"1010","12","416","31","Undirected","25"
"1011","12","422","10","Undirected","25"
"1012","12","423","13","Undirected","25"
"1013","12","424","80","Undirected","25"
"1014","12","426","23","Undirected","25"
"1015","12","431","31","Undirected","25"
"1016","12","432","132","Undirected","25"
"1017","12","438","18","Undirected","25"
"1018","12","439","18","Undirected","25"
"1019","12","441","10","Undirected","25"
"1020","12","442","30","Undirected","25"
"1021","12","445","51","Undirected","25"
"1022","12","447","65","Undirected","25"
"1023","12","448","15","Undirected","25"
"1024","12","450","5","Undirected","25"
"1025","12","454","12","Undirected","25"
"1026","12","456","46","Undirected","25"
"1027","12","457","6","Undirected","25"
"1028","12","459","21","Undirected","25"
"1029","12","460","8","Undirected","25"
"1030","12","461","97","Undirected","25"
"1031","12","462","11","Undirected","25"
"1032","12","465","12","Undirected","25"
"1033","12","467","18","Undirected","25"
"1034","12","469","14","Undirected","25"
"1035","12","472","18","Undirected","25"
"1036","12","473","56","Undirected","25"
"1037","12","474","48","Undirected","25"
"1038","12","476","34","Undirected","25"
"1039","12","478","18","Undirected","25"
"1040","12","480","17","Undirected","25"
"1041","12","483","23","Undirected","25"
"1042","12","490","35","Undirected","25"
"1043","12","496","19","Undirected","25"
"1044","12","499","30","Undirected","25"
"1045","12","500","61","Undirected","25"
"1046","120","166","27","Undirected","23"
"1047","120","186","23","Undirected","23"
"1048","120","206","117","Undirected","23"
"1049","120","209","261","Undirected","23"
"1050","120","221","34","Undirected","23"
"1051","120","242","56","Undirected","23"
"1052","120","264","26","Undirected","23"
"1053","120","280","143","Undirected","23"
"1054","120","293","23","Undirected","23"
"1055","120","307","10","Undirected","23"
"1056","120","310","27","Undirected","23"
"1057","120","311","1","Undirected","23"
"1058","120","313","28","Undirected","23"
"1059","120","315","18","Undirected","23"
"1060","120","358","16","Undirected","23"
"1061","120","381","9","Undirected","23"
"1062","120","386","65","Undirected","23"
"1063","120","396","63","Undirected","23"
"1064","120","405","16","Undirected","23"
"1065","120","406","28","Undirected","23"
"1066","120","407","21","Undirected","23"
"1067","120","422","112","Undirected","23"
"1068","120","432","82","Undirected","23"
"1069","120","436","69","Undirected","23"
"1070","120","450","15","Undirected","23"
"1071","120","453","196","Undirected","23"
"1072","120","457","32","Undirected","23"
"1073","120","476","3","Undirected","23"
"1074","121","124","26","Undirected","30"
"1075","121","127","30","Undirected","30"
"1076","121","139","16","Undirected","30"
"1077","121","140","28","Undirected","30"
"1078","121","141","20","Undirected","30"
"1079","121","146","16","Undirected","30"
"1080","121","147","18","Undirected","30"
"1081","121","153","20","Undirected","30"
"1082","121","154","81","Undirected","30"
"1083","121","155","11","Undirected","30"
"1084","121","160","12","Undirected","30"
"1085","121","162","20","Undirected","30"
"1086","121","166","4","Undirected","30"
"1087","121","167","17","Undirected","30"
"1088","121","169","43","Undirected","30"
"1089","121","175","3","Undirected","30"
"1090","121","176","14","Undirected","30"
"1091","121","179","27","Undirected","30"
"1092","121","180","41","Undirected","30"
"1093","121","186","11","Undirected","30"
"1094","121","189","26","Undirected","30"
"1095","121","193","29","Undirected","30"
"1096","121","195","19","Undirected","30"
"1097","121","196","11","Undirected","30"
"1098","121","199","27","Undirected","30"
"1099","121","202","31","Undirected","30"
"1100","121","206","14","Undirected","30"
"1101","121","207","26","Undirected","30"
"1102","121","208","28","Undirected","30"
"1103","121","210","23","Undirected","30"
"1104","121","213","8","Undirected","30"
"1105","121","214","61","Undirected","30"
"1106","121","215","20","Undirected","30"
"1107","121","218","9","Undirected","30"
