,user_id,user_language,top_topic,topic_prob
468203,216622810,English,2,0.771147190287
468278,3240896445,English,0,0.333333333333
468670,180381812,English,2,0.62954811833
470505,161713694,English,1,0.730497545253
471933,33668391,English,2,0.659005548725
472000,166639047,English,2,0.590088380003
472496,1695879667,English,1,0.608673497606
473296,254572202,English,0,0.652838103068
475554,14793932,English,1,0.749621082259
476666,103603524,English,0,0.602278129467
480918,345454166,English,0,0.333333333333
484622,262680017,English,1,0.889681378706
485483,805388641300316161,English,1,0.868410608399
485651,178380330,English,0,0.988280541855
487492,2779096881,English,1,0.707165322714
488551,479429779,English,0,0.333333333333
488665,2403063214,English,1,0.892480104602
489223,1088862096,English,0,0.650301901299
490638,2270229230,English,2,0.912361860427
490726,2412958794,English,2,0.860526875617
492330,372815748,English,2,0.753127458861
497226,1211004728,English,0,0.876857388482
498415,308050999,English,0,0.835971269378
502939,2312443078,English,0,0.333333333333
503776,543142258,English,0,0.86909909243
503839,4118679615,English,1,0.831268225788
505160,144094096,English,1,0.708647860023
508107,780495936829198336,English,1,0.879300587345
510052,177971542,English,0,0.991825515214
510435,344949909,English,0,0.789124161396
511305,393958145,English,2,0.831302765089
511853,42664194,English,1,0.963466091774
515384,17996038,English,0,0.333333333333
516652,802903523738419200,English,1,0.892332313202
517905,68654024,English,0,0.333333333333
518977,713841087807361025,English,1,0.95021683675
519872,3995455689,English,2,0.648815685216
522284,3716514855,English,1,0.836462858107
525970,781789934009085952,English,1,0.954033781542
526182,1186136642,English,0,0.983391352791
530476,802267293749276677,English,0,0.333333333333
531452,1546746578,English,0,0.958022490228
531477,51720086,English,0,0.333333333333
532771,2886846487,English,0,0.333333333333
533079,34900222,English,1,0.728487699557
533351,74455469,English,1,0.570066038426
536882,227223115,English,1,0.648620069248
537590,148485182,English,0,0.333333333333
538582,739824270570835968,English,1,0.942740229518
542406,184177972,English,1,0.839200311911
542538,1941847543,English,1,0.662530122934
543306,226508774,English,1,0.931622151615
548233,253724772,English,0,0.992027476525
548856,1139959380,English,1,0.957480928399
549336,232252429,English,0,0.986378777948
549996,468316886,English,1,0.977867330832
553502,319571948,English,1,0.915787068267
553505,2398598138,English,0,0.608096947157
553721,3149477766,English,0,0.647702157652
555013,2308381267,English,2,0.750745124877
555346,10437542,English,0,0.616649807997
555984,93744085,English,1,0.964274087811
556363,1672721886,English,0,0.633012995218
559047,48381992,English,1,0.839058078949
559132,801461489144102912,English,2,0.663078763819
559329,22464728,English,0,0.987281853369
561341,3312905656,English,0,0.333333333333
561972,284657760,English,1,0.843016517152
562270,266723265,English,2,0.663075650304
563364,409472549,English,1,0.549316960948
564442,31195589,English,2,0.769044628185
565520,918922472,English,0,0.333333333333
566391,481375148,English,2,0.652622614078
566879,169915298,English,0,0.333333333333
567887,2247034886,English,0,0.913132217631
567982,175722619,English,0,0.980701857857
569908,33253146,English,0,0.333333333333
571009,60029927,English,0,0.759964955615
572650,361352117,English,1,0.610492792072
572977,90127661,English,0,0.759292124178
573570,76001211,English,1,0.926100476859
575187,57946363,English,1,0.85203424118
576188,481490101,English,0,0.650271541948
576533,723940734571786241,English,1,0.967853280106
577031,492937923,English,0,0.333333333333
578524,2892982369,English,2,0.503225430628
582604,91364820,English,1,0.762726297522
582720,152905762,English,0,0.731564497792
586792,11990002,English,0,0.644573905986
587884,304817838,English,2,0.765024955226
587908,212751327,English,0,0.333333333333
588953,146904186,English,0,0.70799463012
594984,154993285,English,2,0.514515923354
595989,1295935320,English,0,0.650253677088
596465,85551789,English,1,0.969263322289
598500,51188682,English,0,0.610706501212
599763,69256833,English,1,0.776862985123
599839,239141929,English,1,0.955257954483
601643,945717758,English,2,0.663077186042
601826,1040565091,English,1,0.986349671331
602264,803649846855036928,English,0,0.333333333333
603665,78710598,English,0,0.931767603793
604425,28374962,English,0,0.937567851562
604870,262149319,English,2,0.712008573233
606522,725711195672600577,English,0,0.333333333333
608315,1488162642,English,0,0.642776793681
609107,2320277129,English,1,0.750946759215
612219,65199512,English,0,0.996196175886
612385,85689794,English,0,0.333333333333
613894,232877386,English,0,0.701476244791
616282,1601543371,English,0,0.333333333333
616532,55855537,English,2,0.716495933246
621379,212184575,English,0,0.626891781755
621493,328356458,English,2,0.907542721854
622068,806077946058379264,English,0,0.333333333333
623459,283663873,English,0,0.918159869837
624038,2916817957,English,1,0.648344889021
627690,1272641712,English,2,0.652661864993
628436,2567664521,English,0,0.613471729925
629194,2303706870,English,0,0.333333333333
631757,65031159,English,0,0.823721250377
632595,2732103421,English,2,0.663078175471
633010,2339141406,English,1,0.861521448743
636108,2596537483,English,2,0.66307749265
637955,123791693,English,1,0.971478075521
641880,137021081,English,1,0.918899305963
642731,57066674,English,2,0.648838911303
643661,242266037,English,0,0.333333333333
643967,776812926812512257,English,1,0.936770262287
645811,120646457,English,0,0.781676390465
646000,81772031,English,1,0.905845830732
647626,64736361,English,1,0.982890944955
648102,249796335,English,2,0.940605867532
648290,69112690,English,2,0.763356419103
649414,173055207,English,1,0.941740854299
649606,95220534,English,0,0.640189292671
650249,163378293,English,1,0.960855982043
650513,175513244,English,1,0.959570845363
651435,2530484082,English,0,0.493938324807
657149,107740740,English,0,0.536747349062
658191,157812081,English,1,0.633278300847
659445,3321181622,English,0,0.333333333333
667729,153005165,English,0,0.511819092034
672482,2234225904,English,1,0.612125792667
673355,1329271711,English,2,0.92661557864
673596,374462240,English,0,0.920037412997
674341,283984901,English,1,0.889778779783
674450,219930338,English,0,0.672244060515
675042,2360856811,English,2,0.706363760796
676068,316540146,English,1,0.978049711453
678527,208934740,English,0,0.333333333333
678853,18087958,English,0,0.333333333333
679516,525105549,English,0,0.333333333333
680305,755912,English,1,0.961832146159
680767,19184123,English,1,0.56008070896
682994,96350193,English,1,0.969391755084
685621,58186663,English,1,0.944280546462
686954,1066720968,English,1,0.614544363845
689111,379912777,English,0,0.333333333333
689596,1357994162,English,2,0.764744612261
691479,4788627196,English,0,0.333333333333
695103,93276640,English,1,0.856730223074
699089,771802395361865729,English,1,0.528273519179
700572,295068964,English,1,0.55798810606
700702,796794818,English,0,0.333333333333
703336,238047251,English,2,0.949013184687
704056,2984288895,English,2,0.663078452692
707113,21073472,English,1,0.880649992396
707479,179012716,English,1,0.802723386676
708007,804030391459938304,English,0,0.333333333333
708783,182022652,English,0,0.333333333333
709140,905572656,English,0,0.333333333333
709765,59760008,English,1,0.605904436998
709772,214205595,English,1,0.943680975271
710519,71268692,English,0,0.333333333333
712301,134516248,English,0,0.333333333333
715494,161953159,English,1,0.775080765642
715653,172393580,English,1,0.574834840906
716478,704761957,English,0,0.983087468429
724840,469791689,English,2,0.781687487826
726377,248346487,English,2,0.657338677767
726625,2435922829,English,2,0.907048985242
730173,3234012883,English,0,0.333333333333
738265,117867515,English,1,0.964447564724
738548,139208493,English,0,0.640453162992
740472,43061750,English,1,0.626238578083
741121,4740814950,English,0,0.594921768807
741416,27074795,English,0,0.333333333333
742602,216453878,English,1,0.663270910236
746695,2252506495,English,0,0.850486364256
746953,94308366,English,1,0.743273408813
747348,37873554,English,1,0.733089468975
748623,137791749,English,1,0.749123558546
748860,794467864405299200,English,2,0.771913997222
749724,352637261,English,2,0.663078670449
754537,15105950,English,0,0.333333333333
755216,2348086083,English,1,0.80480826593
757433,128809771,English,0,0.333333333333
757851,2716512673,English,0,0.333333333333
760286,233307720,English,2,0.806518989848
760489,3063229116,English,2,0.663074744854
760942,3363508150,English,0,0.579924069237
761881,154842297,English,0,0.333333333333
762507,21815601,English,2,0.847446852979
763003,123650691,English,0,0.333333333333
763334,1649849107,English,0,0.333333333333
763628,1151025440,English,2,0.653042081238
763758,103553245,English,0,0.957335811815
766643,19572897,English,0,0.705860752185
768158,771949986649149440,English,2,0.663078792806
768899,158787591,English,0,0.52764501904
769674,132595127,English,0,0.333333333333
771518,821379,English,2,0.663077491548
775342,80687632,English,2,0.789165906611
775856,215659055,English,1,0.91913900589
777200,95949361,English,0,0.333333333333
778028,20298439,English,2,0.68721540789
778210,2838048706,English,0,0.988197671751
778521,247357537,English,0,0.333333333333
780559,92576143,English,1,0.793234121553
781746,806929655261491200,English,0,0.652830569914
783446,175133813,English,1,0.504482470357
784165,160607739,English,1,0.858363611476
784408,749592965899780096,English,2,0.739625539315
788252,315935101,English,0,0.333333333333
790207,796269271378694145,English,1,0.701348890055
790782,206470646,English,1,0.848487362206
796377,763744103498678272,English,1,0.695436749312
796596,2209329811,English,0,0.62692692152
796981,347060029,English,0,0.487146619455
802768,2943944699,English,0,0.525621182112
804130,3992394515,English,1,0.612340880972
805137,85163618,English,1,0.8413344409
805937,159431989,English,1,0.931914403801
808229,308983220,English,1,0.636776928424
814976,43709251,English,0,0.333333333333
816400,162581676,English,1,0.629992103246
819339,2485436448,English,0,0.9406289433
819861,191623085,English,1,0.963962135937
819982,312858462,English,0,0.333333333333
820313,742671184664367104,English,1,0.574854629519
820519,2157660809,English,1,0.734560335111
822129,2797719265,English,2,0.620196242828
822170,1217797290,English,0,0.333333333333
824192,79528454,English,0,0.333333333333
826536,816895542,English,0,0.333333333333
827057,18738321,English,2,0.90958500215
827154,720750547939237889,English,1,0.95754568096
831990,783741123525312512,English,2,0.585979223439
832785,22260115,English,0,0.333333333333
833061,2744289243,English,2,0.708487688967
835091,768766157151088640,English,1,0.855262218255
836111,62583083,English,1,0.969098099751
837276,224390763,English,2,0.652640877663
837729,2264840804,English,1,0.912149764276
839093,273676612,English,0,0.333333333333
842103,3238899706,English,0,0.333333333333
843804,228870238,English,0,0.333333333333
844322,145283538,English,2,0.804390803958
846399,143069278,English,1,0.622301474654
846614,36317320,English,2,0.653034071068
846692,1901111858,English,0,0.333333333333
848393,246274149,English,0,0.333333333333
848794,89821989,English,1,0.928349901768
849510,200421861,English,0,0.333333333333
851200,52050168,English,1,0.810060813909
851499,703263434,English,2,0.877858921981
854826,3359059168,English,1,0.525003303417
855587,257143114,English,0,0.746064024242
856807,3075481115,English,0,0.73039972201
857223,788449786705895429,English,0,0.333333333333
866596,1250160588,English,0,0.886666298267
872658,214585576,English,0,0.483713304881
875241,3984856894,English,1,0.840594018703
875753,763474567394361344,English,1,0.611948840699
878493,271102681,English,1,0.965557620243
879855,101290045,English,1,0.904883457053
879922,2489733038,English,1,0.972557479334
880835,46970596,English,2,0.655576725823
881357,112998212,English,0,0.333333333333
881438,548376621,English,1,0.514526014407
882951,601565336,English,2,0.769087891593
883656,2220015469,English,1,0.865081297367
888908,25650447,English,2,0.645617508532
892568,178263338,English,2,0.974852492845
893650,324555191,English,0,0.333333333333
893668,798418884323844096,English,2,0.663077154889
894521,174818232,English,0,0.333333333333
895030,2990862795,English,0,0.333333333333
895151,15491670,English,1,0.954510396844
895813,33182371,English,0,0.333333333333
898334,619902557,English,1,0.974819006868
903128,2709457916,English,2,0.896589601085
904069,256507716,English,2,0.788886739636
906364,66927536,English,1,0.951049632233
909946,43319144,English,2,0.825719660137
913785,4194287241,English,2,0.453784598394
920246,1520639474,English,1,0.962847340354
921611,87182492,English,2,0.589128030179
922901,93027881,English,0,0.333333333333
923281,756224342287986688,English,2,0.862750097451
923668,123449529,English,0,0.536610781714
923819,1519989312,English,0,0.910804352063
924354,224842313,English,1,0.56370934933
925848,141289732,English,1,0.929849795269
928259,250703619,English,1,0.968936636112
929267,40206804,English,1,0.656797424119
930628,546993672,English,1,0.924167362701
930734,498851815,English,0,0.469309055563
